S.No,Sector,Portal Name,Portal URL,Status
2648,Social Justice & Empowerment,(Error: Message: no such element: Unab),(Error),Extraction Error
2649,Social Justice & Empowerment,"Pension Portal, Department of Social Justice and Empowerment, Haryana",https://pension.socialjusticehry.gov.in/,Working
2650,Social Justice & Empowerment,Platform for Effective Enforcement of No Child Labour (PENCIL),https://pencil.gov.in/,Working
2651,Social Justice & Empowerment,Pradhan Mantri Adarsh Gram Yojana (PMAGY),https://pmagy.gov.in/,Working
2652,Social Justice & Empowerment,Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana,https://pmdaksh.dosje.gov.in/,Working
2653,Social Justice & Empowerment,Prime Ministers Overarching Scheme for Holistic Nourishment (POSHAN),https://poshanabhiyaan.gov.in/,Working
2654,Social Justice & Empowerment,"Punarbhava, National Interactive Portal on Disability",https://www.punarbhava.in/,Working
2655,Social Justice & Empowerment,"Puratchi Thalaivar M.G.R. Nutritious Meal Programme (Mid Day Meal Scheme), Tamil Nadu",https://middaymeal.tn.gov.in/,Connection Failed
2656,Social Justice & Empowerment,(Error: Message: no such element: Unab),(Error),Extraction Error
2657,Social Justice & Empowerment,"Registration Department, Jammu and Kashmir",https://igr.jk.gov.in/,Dead (404)
2658,Tourism,Andhra Pradesh Tourism Authority,https://aptourism.gov.in/,Working
2659,Tourism,Ashtalakshmi Mahotsav,https://www.ashtalakshmimahotsav.com/,Server Error
2660,Tourism,Bharat Rannbhoomi Darshan,https://bharatrannbhoomidarshan.gov.in/,Working
2661,Tourism,Bihar Tourism,https://tourism.bihar.gov.in/,Working
2662,Tourism,Chalo India,https://www.chaloindia.gov.in/,Timeout
2663,Tourism,Chandigarh Industrial and Tourism Development Corporation (CITCO) - Luxury Hotels in Chandigarh,https://citcochandigarh.com/,Working
2664,Tourism,"Char Dham Yatra Registration And Hemkund Sahib Registration, Uttarakhand",https://registrationandtouristcare.uk.gov.in/,Working
2665,Tourism,"Collectorate - District Dang, Government Of Gujarat",https://dangs.gujarat.gov.in/,Server Error
2666,Tourism,"Department of Tourism &amp; Cultural Affairs, Punjab",https://punjabtourism.punjab.gov.in/,Connection Failed
2667,Tourism,(Error: Message: no such element: Unab),(Error),Extraction Error
2668,Tourism,"Directorate of Tourism Jammu, Jammu and Kashmir",https://www.jammutourism.gov.in/,Timeout
2669,Tourism,"District Tourism Promotion Council, Kollam, Kerala",https://www.dtpckollam.com/,Working
2670,Tourism,(Error: Message: no such element: Unab),(Error),Extraction Error
2671,Tourism,Government of India Employees Flight Booking Portal (Balmer Lawrie),https://govemp.balmerlawrietravelapp.com/,Connection Failed
2672,Tourism,"Grand Kerala Shopping Festival, Kerala",https://www.shoppingfestival.in/,Working
2673,Tourism,Helicopter Yatra to Shri Kedarnath Dham,https://www.heliyatra.irctc.co.in/,Working
2674,Tourism,"Heliservices to Kedarnath Ji Dham, Uttarakhand",https://heliservices.uk.gov.in/,Timeout
2675,Tourism,Incredible India,https://www.incredibleindia.gov.in/,Working
2676,Tourism,Incredible India Tourist Facilitator Certification Programme,https://iitf.gov.in/,Working
2677,Tourism,"India Tourism Development Corporation (ITDC), New Delhi",https://itdc.co.in/,Working
2678,Tourism,Indian Institute of Tourism and Travel Management (IITTM),https://www.iittm.ac.in/,Working
2679,Tourism,"Indian Institute of Tourism and Travel management (IITTM), Bhubaneswar",https://iittmb.in/,Working
2680,Tourism,(Error: Message: no such element: Unab),(Error),Extraction Error
2681,Tourism,"J&amp;K Tourism Development Corporation, Jammu and Kashmir",https://www.jktdc.co.in/,Working
2682,Tourism,Jagriti Yatra,https://www.jagritiyatra.com/,Working
2683,Tourism,"Lakshadweep Tourism, Society for Promotion of Nature Tourism and Sports, Lakshadweep",https://samudram.utl.gov.in/,Working
2684,Tourism,"Meghalaya Tourism Development Corporation Limited (MTDC Ltd.), Meghalaya",https://mtdcmeghalaya.in/,Working
2685,Tourism,National Council for Hotel Management and Catering Technology (NCHMCT),https://nchm.gov.in/,Working
2686,Tourism,National Integrated Database of Hospitality Industry,https://nidhi.tourism.gov.in/,Working
2687,Tourism,"Nehru Trophy Boat Race, Kerala",https://nehrutrophy.nic.in/,Working
2688,Tourism,North East India Tourism-North Eastern Council,https://necouncil.gov.in/,Working
2689,Tourism,Odisha Tourism,https://odishatourism.gov.in/,Working
2690,Tourism,"Panoramic View of Taj Mahal, Uttar Pradesh",https://tajmahal.gov.in/,Working
2691,Tourism,"Pondicherry Institute of Hotel Management and Catering Technology, Colas Nagar",https://pihmct.py.gov.in/,Connection Failed
2692,Tourism,"Rohtang Pass Permit, Manali",https://rohtangpermits.nic.in/,Dead (404)
2693,Tourism,Rural Tourism,https://www.rural.tourism.gov.in/,Connection Failed
2694,Tourism,(Error: Message: no such element: Unab),(Error),Extraction Error
2695,Tourism,"StarBus - Online Bus Ticket Booking System, Uttarakhand",https://starbus.nic.in/,Timeout
2696,Tourism,Swadesh Darshan Scheme,https://sd2.tourism.gov.in/,Connection Failed
2697,Tourism,"Tamilnadu Tourism Development Corporation (TTDC), Tamil Nadu",https://www.ttdconline.com/,Working
2698,Tourism,"Telangana Tourism, Telangana",https://tourism.telangana.gov.in/,Working
2699,Tourism,"Tourism Department, Andhra Pradesh",https://tourism.ap.gov.in/,Working
2700,Tourism,"Tourism Department, Delhi",https://tourism.delhi.gov.in/,Working
2701,Tourism,(Error: Message: no such element: Unab),(Error),Extraction Error
2702,Tourism,Tourism and Hospitality Institute Management System,https://thims.gov.in/,Connection Failed
2703,Tourism,"Tourist Pass Issuance &amp; Monitoring System, Manipur",https://touristpass.mn.gov.in/,Working
2704,Tourism,Tripura Tourism,https://tripuratourism.gov.in/,Working
2705,Tourism,"Uttar Pradesh State Tourism Development Corporation Ltd. (UPSTDC), Uttar Pradesh",https://upstdc.co.in/,Too Many Redirects
2706,Tourism,Visit Rashtrapati Bhavan,https://visit.rashtrapatibhavan.gov.in/,Working
2707,Tourism,"Web Based Ship Ticket Advance Reservation (WEBSTAR), Lakshadweep",https://lakport.utl.gov.in/,Connection Failed
2708,Tourism,(Error: Message: no such element: Unab),(Error),Extraction Error
2709,Tourism,"ePermit - Online Entry Permit System, Lakshadweep",https://epermit.utl.gov.in/,Working
2710,Transport & Infrastructure,Air india Assets Holding Limited (AIAHL),https://www.aiahl.in/,Working
2711,Transport & Infrastructure,"AirSewa-Online Flight Details, Airport Information and Grievance Redressal",https://airsewa.gov.in/,Working
2712,Transport & Infrastructure,Aircraft Accident Investigation Bureau (AAIB),https://aaib.gov.in/,Working
2713,Transport & Infrastructure,Airports Authority of India (AAI),https://www.aai.aero/,Connection Failed
2714,Transport & Infrastructure,Airports Economic Regulatory Authority (AERA),https://aera.gov.in/,Timeout
2715,Transport & Infrastructure,(Error: Message: no such element: Unab),(Error),Extraction Error
2716,Transport & Infrastructure,Andaman Nicobar State Transport Services,https://ants.andaman.gov.in/,Connection Failed
2717,Transport & Infrastructure,Andhra Pradesh Maritime Board,https://ports.ap.gov.in/,Connection Failed
2718,Transport & Infrastructure,Arunachal Pradesh State Transport Services (APSTS),https://apsts.arunachal.gov.in/,Working
2719,Transport & Infrastructure,"Banaras Locomotive Works, Varanasi",https://blw.indianrailways.gov.in/,Working
2720,Transport & Infrastructure,Bharat Gaurav Trains,https://bharatgauravtrains.indianrailways.gov.in/,Working
2721,Transport & Infrastructure,(Error: Message: no such element: Unab),(Error),Extraction Error
2722,Transport & Infrastructure,Bureau of Civil Aviation Security (BCAS),https://bcasindia.gov.in/,Working
2723,Transport & Infrastructure,"Captain of Ports Department, Goa",https://www.ports.goa.gov.in/en,Working
2724,Transport & Infrastructure,Central Institute of Road Transport (CIRT),https://www.cirtindia.com/,Working
2725,Transport & Infrastructure,"Central Organisation for Modernisation of Workshops, COFMOW",https://cofmow.indianrailways.gov.in/,Working
2726,Transport & Infrastructure,Central Organisation for Railway Electrification (CORE),https://core.indianrailways.gov.in/,Working
2727,Transport & Infrastructure,Central Railways,https://cr.indianrailways.gov.in/,Working
2728,Transport & Infrastructure,Central Road Research Institute,https://www.crridom.gov.in/,Working
2729,Transport & Infrastructure,Centre for Railway Information Systems (CRIS),https://cris.org.in/,Working
2730,Transport & Infrastructure,"Char Dham Yatra Registration And Hemkund Sahib Registration, Uttarakhand",https://registrationandtouristcare.uk.gov.in/,Working
2731,Transport & Infrastructure,Chennai Port Authority,https://www.chennaiport.gov.in/,Working
2732,Transport & Infrastructure,Chittaranjan Locomotive Works (CLW),https://clw.indianrailways.gov.in/,Working
2733,Transport & Infrastructure,"Civil Aviation Department, Arunachal Pradesh",https://civilaviation.arunachal.gov.in/,Timeout
2734,Transport & Infrastructure,Cochin Port Authority,https://www.cochinport.gov.in/,Connection Failed
2735,Transport & Infrastructure,Cochin Shipyard Limited,https://cochinshipyard.in/,Working
2736,Transport & Infrastructure,(Error: Message: no such element: Unab),(Error),Extraction Error
2737,Transport & Infrastructure,"Commissioner of Transport, Gujarat",https://cot.gujarat.gov.in/,Working
2738,Transport & Infrastructure,Container Corporation of India Limited (CONCOR),https://concorindia.co.in/,Working
2739,Transport & Infrastructure,"DTC Conventional &amp; e-Bus Pass, Delhi",https://dtcpass.delhi.gov.in/,Error (403)
2740,Transport & Infrastructure,Darjeeling Himalayan Railway,https://dhr.indianrailways.gov.in/,Working
2741,Transport & Infrastructure,Dedicated Freight Corridor Corporation of India (DFCCIL),https://dfccil.com/,Working
2742,Transport & Infrastructure,"Deendayal Port Authority, Gandhidham",https://www.deendayalport.gov.in/en,Connection Failed
2743,Transport & Infrastructure,Delhi Metro Rail Corporation Limited,https://www.delhimetrorail.com/,Working
2744,Transport & Infrastructure,Delhi Transport Corporation (DTC),https://dtc.delhi.gov.in/,Working
2745,Transport & Infrastructure,Diesel Loco Modernisation Works,https://dmw.indianrailways.gov.in/,Connection Failed
2746,Transport & Infrastructure,Digital Sky Portal,https://digitalsky.dgca.gov.in/,Working
2747,Transport & Infrastructure,"Director State Transport, Punjab",https://punjabroadways.punjab.gov.in/en,Connection Failed
2748,Transport & Infrastructure,Directorate General of Civil Aviation (DGCA),https://www.dgca.gov.in/,Working
2749,Transport & Infrastructure,Directorate General of Lighthouses and Lightships,https://www.dgll.nic.in/,Connection Failed
2750,Transport & Infrastructure,"Directorate General of Shipping, Mumbai",https://dgshipping.gov.in/,Error (401)
2751,Transport & Infrastructure,(Error: Message: no such element: Unab),(Error),Extraction Error
2752,Transport & Infrastructure,"Dredging Corporation of India, Visakhapatnam",https://www.dredge-india.com/,Working
2753,Transport & Infrastructure,E-Amrit Portal,https://www.e-amrit.niti.gov.in/home,Connection Failed
2754,Transport & Infrastructure,East Central Railway,https://ecr.indianrailways.gov.in/,Working
2755,Transport & Infrastructure,East Coast Railway,https://eastcoastrail.indianrailways.gov.in/,Working
2756,Transport & Infrastructure,Eastern Railway,https://er.indianrailways.gov.in/,Working
2757,Transport & Infrastructure,"Garden Reach Ship Builders and Engineers Limited (GRSE), Kolkata",https://grse.in/,Connection Failed
2758,Transport & Infrastructure,Goa Shipyard Limited,https://goashipyard.in/,Connection Failed
2759,Transport & Infrastructure,"Gujarat State Highway Project - II, Gujarat",https://gshp2.gov.in/,Timeout
2760,Transport & Infrastructure,"Highways Department, Tamil Nadu",https://www.tnhighways.tn.gov.in/,Working
2761,Transport & Infrastructure,"Himachal Pradesh Road &amp; Infrastructure Development Corporation Ltd., Himachal Pradesh",https://himachal.nic.in/hpridc,Working
2762,Transport & Infrastructure,"Himachal Road Transport Corporation (HRTC), Himachal Pradesh",https://www.hrtchp.com/,Working
2763,Transport & Infrastructure,(Error: Message: no such element: Unab),(Error),Extraction Error
2764,Transport & Infrastructure,(Error: Message: no such element: Unab),(Error),Extraction Error
2765,Transport & Infrastructure,"INAM-Pro, Platform for Infrastructure and Materials Providers",https://www.inampro.nic.in/,Timeout
2766,Transport & Infrastructure,Import Monitoring System,https://imports.gov.in/,Error (403)
2767,Transport & Infrastructure,India Infrastructure Finance Company Limited (IIFCL),https://iifcl.in/,Dead (404)
2768,Transport & Infrastructure,(Error: Message: no such element: Unab),(Error),Extraction Error
2769,Transport & Infrastructure,"Indian Ocean Memorandum of Understanding, Goa",https://iomou.nic.in/,Timeout
2770,Transport & Infrastructure,(Error: Message: no such element: Unab),(Error),Extraction Error
